
--- Group Size 262144 (32 templates) ---
Top matches:
(0, 'ffn_c_fc', 4) <-> (3, 'ffn_c_fc', 7) | Sim: -0.0004
(0, 'ffn_c_fc', 5) <-> (0, 'ffn_c_fc', 0) | Sim: 0.2150
(0, 'ffn_c_fc', 5) <-> (0, 'ffn_c_fc', 1) | Sim: 0.1316
(0, 'ffn_c_fc', 5) <-> (0, 'ffn_c_fc', 2) | Sim: 0.2080
(0, 'ffn_c_fc', 5) <-> (0, 'ffn_c_fc', 3) | Sim: 0.1737
(0, 'ffn_c_fc', 5) <-> (0, 'ffn_c_fc', 4) | Sim: 0.0760
(0, 'ffn_c_fc', 5) <-> (0, 'ffn_c_fc', 6) | Sim: 0.2290
(0, 'ffn_c_fc', 5) <-> (0, 'ffn_c_fc', 7) | Sim: 0.2218
(0, 'ffn_c_fc', 5) <-> (1, 'ffn_c_fc', 0) | Sim: -0.0030
(0, 'ffn_c_fc', 5) <-> (1, 'ffn_c_fc', 1) | Sim: 0.0016
(0, 'ffn_c_fc', 5) <-> (1, 'ffn_c_fc', 2) | Sim: -0.0000
(0, 'ffn_c_fc', 5) <-> (1, 'ffn_c_fc', 3) | Sim: -0.0030
(0, 'ffn_c_fc', 5) <-> (1, 'ffn_c_fc', 4) | Sim: 0.0003
(0, 'ffn_c_fc', 5) <-> (1, 'ffn_c_fc', 5) | Sim: -0.0011
(0, 'ffn_c_fc', 5) <-> (1, 'ffn_c_fc', 6) | Sim: -0.0027
(0, 'ffn_c_fc', 5) <-> (1, 'ffn_c_fc', 7) | Sim: 0.0003
(0, 'ffn_c_fc', 5) <-> (2, 'ffn_c_fc', 0) | Sim: -0.0015
(0, 'ffn_c_fc', 5) <-> (2, 'ffn_c_fc', 1) | Sim: -0.0032
(0, 'ffn_c_fc', 5) <-> (2, 'ffn_c_fc', 2) | Sim: -0.0015
(0, 'ffn_c_fc', 5) <-> (2, 'ffn_c_fc', 3) | Sim: -0.0027
(0, 'ffn_c_fc', 5) <-> (2, 'ffn_c_fc', 4) | Sim: -0.0008
(0, 'ffn_c_fc', 5) <-> (2, 'ffn_c_fc', 5) | Sim: -0.0029
(0, 'ffn_c_fc', 5) <-> (2, 'ffn_c_fc', 6) | Sim: 0.0015
(0, 'ffn_c_fc', 5) <-> (2, 'ffn_c_fc', 7) | Sim: -0.0000
(0, 'ffn_c_fc', 5) <-> (3, 'ffn_c_fc', 0) | Sim: -0.0019
(0, 'ffn_c_fc', 5) <-> (3, 'ffn_c_fc', 1) | Sim: 0.0018
(0, 'ffn_c_fc', 5) <-> (3, 'ffn_c_fc', 2) | Sim: -0.0030
(0, 'ffn_c_fc', 5) <-> (3, 'ffn_c_fc', 3) | Sim: -0.0018
(0, 'ffn_c_fc', 5) <-> (3, 'ffn_c_fc', 4) | Sim: -0.0004
